,T**0,T**(-1.0),T,T**2.0,T**3.0,Tlog(T),phase,S1,S2,T**(-9.0),T**4.0,S3,S4,T**7.0,T**(-3.0),T**(-2.0),S5,T**(-5.0),T**(-7.0),Tlog(1.0e-5*P)
197,-347884.272000000,-5562325.00000000,647.527732000000,-0.0358761000000000,9.55575000000000e-7,-131.350384000000,AL2PD5,AL,PD,-2.46124400000000e+28,,,,,,,,,,
198,-660821.070000000,,94.8900000000000,,,,AL2PD5,AL,AL,,,,,,,,,,,
199,-191345.140000000,447205.000000000,419.452260000000,-0.0175425000000000,1.39513330000000e-6,-74.4988000000000,AL2PR,AL,PR,,,,,,,,,,,
200,-260168.710000000,341480.000000000,423.227050000000,-0.0122120000000000,8.45433330000000e-7,-73.9101000000000,AL2PT,AL,PT,,,,,,,,,,,
201,-175018.878000000,,610.329825000000,,,-105.744384000000,AL2PU_C15,AL,PU,-2.46124400000000e+28,,,,,,,,,,
202,-179493.300000000,56377.0000000000,526.100430000000,-0.00406256600000000,1.76410000000000e-7,-86.4107140000000,AL2RU,AL,RU,,,,,,,,,,,
203,-693213.840000000,110613.000000000,795.815268000000,-0.0328106310000000,4.21940100000000e-6,-117.104373400000,AL2S3_ALPHA,AL,S,-2.46124400000000e+28,,,,,,,,,,
204,-581638.840000000,110613.000000000,708.215268000000,-0.0328106310000000,4.21940100000000e-6,-117.104373400000,AL2S3_D51,AL,S,-2.46124400000000e+28,,,,,,,,,,
205,-166460.200000000,156760.000000000,389.766000000000,-0.0180970000000000,1.26763330000000e-6,-66.6347000000000,AL2SC,AL,SC,,,,,,,,,,,
206,-199344.610000000,991700.000000000,536.176400000000,-0.0138225000000000,1.10523330000000e-6,-88.9556000000000,AL2SM,AL,SM,,,,,,,,,,,
207,-119462.890000000,446450.000000000,444.097040000000,-0.0135060000000000,1.02486670000000e-6,-75.8404000000000,AL2SR,AL,SR,,,,,,,,,,,
208,-510900.769000000,,975.921950000000,,,-161.175184000000,AL2TE3_ALPHA,AL,TE,-2.46124400000000e+28,,,,,,,,,,
209,-490590.769000000,,955.471950000000,,,-161.175184000000,AL2TE3_BETA,AL,TE,-2.46124400000000e+28,,,,,,,,,,
210,-499834.467000000,,1272.03440200000,,,-226.294384000000,AL2TE5,AL,TE,-2.46124400000000e+28,,,,,,,,,,
211,-243528.020000000,-95085.0000000000,550.238060000000,-0.0353715000000000,2.15066670000000e-6,-104.932300000000,AL2TH3_D5A,AL,TH,,,,,,,,,,,
212,-148640.520000000,259205.000000000,382.357040000000,-0.0164100000000000,1.11356670000000e-6,-70.2601000000000,AL2TH_C32,AL,TH,,,,,,,,,,,
213,-140071.150000000,-77780.0000000000,320.796990000000,-0.0374425000000000,7.00183330000000e-6,-53.3890000000000,AL2TI,AL,TI,,-7.47750000000000e-10,,,,,,,,,
214,-137678.522000000,,669.489365000000,,,-112.156384000000,AL2U_C15,AL,U,-2.46124400000000e+28,,,,,,,,,,
215,-14462.0210000000,547700.000000000,432.833610000000,-0.00593900000000000,2.12116670000000e-7,-79.8502000000000,AL2W,AL,W,,,,,,,,,,,
216,-279032.950000000,106590.000000000,612.369870000000,-0.0275850000000000,1.62235000000000e-6,-113.767600000000,AL2Y3,AL,Y,,,,,,,,,,,
217,-112572.912000000,-3631462.00000000,295.508081000000,-0.0179613310000000,1.42171900000000e-6,-60.7339874000000,AL2YB_C15,AL,YB,-2.46124400000000e+28,,,,,,,,,,
218,-160338.320000000,156185.000000000,398.271270000000,-0.0178260000000000,1.50136670000000e-6,-68.2730000000000,AL2ZR,AL,ZR,,,,,,,,,,,
219,-229511.690000000,168970.000000000,632.606230000000,-0.0312295000000000,2.25366670000000e-6,-112.650000000000,AL2ZR3,AL,ZR,,,,,,,,,,,
220,-184357.190000000,575600.000000000,453.247810000000,-0.0135355000000000,1.12685000000000e-6,-78.9286000000000,AL2_CEND,AL,CE,,,,,,,,,,,
221,0,,,,,,AL3CA8,AL,CA,,,,,,,,,,,
222,-208014.842000000,72527.0000000000,741.153418000000,-0.00265473900000000,-1.73480000000000e-7,-120.330676000000,AL3CO,AL,CO,-3.69186600000000e+28,,,,,,,,,,
223,-199341.730000000,152985.000000000,485.951770000000,-0.0258180000000000,1.82416670000000e-6,-87.7885000000000,AL3DY_D024,AL,DY,,,,,,,,,,,
224,-197151.510000000,409740.000000000,527.861420000000,-0.0215775000000000,1.69533330000000e-6,-94.9949000000000,AL3GD,AL,GD,,,,,,,,,,,
225,-262234.677000000,-45180.0000000000,776.085460000000,-0.00829229000000000,-9.54000000000000e-10,-140.659576000000,AL3HF2,AL,HF,-3.69186600000000e+28,,,,,,,,,,
226,-396858.871000000,-90360.0000000000,1016.66537200000,-0.0165845800000000,-1.90800000000000e-9,-186.074576000000,AL3HF4,AL,HF,-3.69186600000000e+28,,,,,,,,,,
227,-193130.380000000,-22590.0000000000,678.676434000000,-0.00414614500000000,-4.77000000000000e-10,-117.952076000000,AL3HF_D022,AL,HF,-3.69186600000000e+28,,,,,,,,,,
228,-205130.380000000,-22590.0000000000,691.676434000000,-0.00414614500000000,-4.77000000000000e-10,-117.952076000000,AL3HF_D023,AL,HF,-3.69186600000000e+28,,,,,,,,,,
229,-307571.371000000,-20083.0000000000,710.512527000000,-0.00309197600000000,,-118.038976000000,AL3IR_D018,AL,IR,-3.69186600000000e+28,,,,,,,,,,
230,-224903.977000000,,769.382058000000,,,-129.553376000000,AL3LA,AL3LA,,,,,,,,,,,,
231,29814.7920000000,263248.000000000,530.198800000000,-0.0137735840000000,2.26513200000000e-6,-94.2565600000000,AL3M_D022,MO,MO,,-5.23708000000000e-10,,,,,,,,,
232,27635.3480000000,-5910640.00000000,267.506152000000,-0.0325860000000000,8.10860000000000e-7,-59.7864000000000,AL3M_D022,TI,TI,,,,,,,,,,,
233,-169581.385000000,65812.0000000000,741.292108000000,-0.00344339600000000,5.66283000000000e-7,-118.808716000000,AL3M_D022,AL,MO,-3.69186600000000e+28,-1.30927000000000e-10,,,,,,,,,
234,-80000.0000000000,,,,,,AL3M_D022,AL,MO,,,,,,,,,,,
235,-176615.710000000,311430.000000000,558.022580000000,-0.0224480000000000,2.30383330000000e-6,-92.7400000000000,AL3M_D022,AL,TI,,-1.19791670000000e-10,,,,,,,,,
236,-60000.0000000000,,,,,,AL3M_D022,AL,TI,,,,,,,,,,,
237,-154257.313000000,,727.441924400000,6.25000000000000e-5,-6.80000000000000e-7,-121.144576000000,AL3M_D022,AL,V,-3.69186600000000e+28,,,,,,,,,,
238,28180.2090000000,-4367168.00000000,333.179314000000,-0.0278828960000000,1.17442800000000e-6,-68.4039400000000,AL3M_D022,TI,MO,,-1.30927000000000e-10,,,,,,,,,
239,29269.9310000000,-1280224.00000000,464.525638000000,-0.0184766880000000,1.90156400000000e-6,-85.6390200000000,AL3M_D022,MO,TI,,-3.92781000000000e-10,,,,,,,,,
240,0,,,,,,AL3M_D022,MO,MO,,,,,,,,,,,
241,0,,,,,,AL3M_D022,MO,TI,,,,,,,,,,,
242,0,,,,,,AL3M_D022,MO,MO,,,,,,,,,,,
243,0,,,,,,AL3M_D022,TI,MO,,,,,,,,,,,
244,25707.1580000000,-4339581.00000000,344.375089000000,-0.0242360250000000,2.58025000000000e-7,-71.3109000000000,AL3M_D022,TI,NB,,,,,,,,,,,
245,0,,,,,,AL3M_D022,TI,NB,,,,,,,,,,,
246,29440.6220000000,-4436273.00000000,321.469471000000,-0.0270625330000000,7.78254000000000e-7,-68.5990624000000,AL3M_D022,TI,TA,,,,,,,,,,,
247,0,,,,,,AL3M_D022,TI,TA,,,,,,,,,,,
248,8721.63900000000,,188.684136000000,,,-31.7481920000000,AL3NB,AL,AL,-1.23062200000000e+28,,,,,,,,,,
249,11480.6470000000,93399.0000000000,142.045475000000,0.000203475000000000,-3.50120000000000e-7,-26.4711000000000,AL3NB,NB,NB,,,,,,,,,,,
250,70622.4950000000,70049.2500000000,144.000140250000,0.000152606250000000,-2.62590000000000e-7,-27.7903730000000,AL3NB,AL,NB,-3.07655500000000e+27,,,,,,,,,,
251,-50420.2090000000,23349.7500000000,186.729470750000,5.08687500000000e-5,-8.75300000000000e-8,-30.4289190000000,AL3NB,NB,AL,-9.22966500000000e+27,,,,,,,,,,
252,-27673.0000000000,,25.0000000000000,,,,AL3NB,AL,AL,,,,,,,,,,,
253,-27673.0000000000,,25.0000000000000,,,,AL3NB,NB,AL,,,,,,,,,,,
254,0,,,,,,AL3NB,AL,AL,,,,,,,,,,,
255,0,,,,,,AL3NB,AL,NB,,,,,,,,,,,
256,0,,,,,,AL3NI,AL,NI,,,,,,,,,,,
257,24023.2020000000,,916.355620000000,,,-158.740960000000,AL3NI2,AL,AL,-6.15310990000000e+28,,VA,,,,,,,,
258,-10636.8550000000,-396400.000000000,468.734430000000,-0.0918250000000000,1.86500000000000e-5,-92.1730000000000,AL3NI2,AL,AL,,-1.96366670000000e-9,NI,,,,,,,,
259,-334391.320000000,-301030.000000000,484.227350000000,-0.0655100000000000,1.18870000000000e-5,-83.0470000000000,AL3NI2,AL,NI,,-1.21691670000000e-9,VA,,,,,,,,
260,-402237.580000000,-209195.000000000,643.870680000000,-0.0622800000000000,9.37300000000000e-6,-110.760000000000,AL3NI2,AL,NI,,-8.36583330000000e-10,NI,,,,,,,,
261,-193484.180000000,,131.790000000000,,,,AL3NI2,AL,AL,,,VA,,,,,,,,
262,-193484.180000000,,131.790000000000,,,,AL3NI2,AL,AL,,,NI,,,,,,,,
263,-22001.7000000000,,7.03320000000000,,,,AL3NI2,AL,AL,,,NI,,,,,,,,
264,-22001.7000000000,,7.03320000000000,,,,AL3NI2,AL,NI,,,NI,,,,,,,,
265,-483988.910000000,-301010.000000000,849.535210000000,-0.0800450000000000,1.18933330000000e-5,-149.330000000000,AL3NI5,AL,NI,,-1.21808330000000e-9,,,,,,,,,
266,-183994.501000000,-1112465.00000000,642.222300000000,-0.00717522000000000,1.91115000000000e-7,-108.815376000000,AL3PD,AL,PD,-3.69186600000000e+28,,,,,,,,,,
267,43608.1950000000,,943.420680000000,,,-158.740960000000,AL3PD2_D513,AL,AL,-6.15311000000000e+28,,,,,,,,,,
268,54585.3100000000,-5562325.00000000,248.299460000000,-0.0358761000000000,9.55575000000000e-7,-67.8540000000000,AL3PD2_D513,PD,PD,,,,,,,,,,,
269,-306964.939000000,-2224930.00000000,708.142192000000,-0.0143504400000000,3.82230000000000e-7,-122.386176000000,AL3PD2_D513,AL,PD,-3.69186600000000e+28,,,,,,,,,,
270,-74839.4260000000,-3337395.00000000,547.167948000000,-0.0215256600000000,5.73345000000000e-7,-104.208784000000,AL3PD2_D513,PD,AL,-2.46124400000000e+28,,,,,,,,,,
271,-450180.010000000,,38.0100000000000,,,,AL3PD2_D513,AL,AL,,,,,,,,,,,
272,-450180.010000000,,38.0100000000000,,,,AL3PD2_D513,AL,PD,,,,,,,,,,,
273,-197701.770000000,,139.110000000000,,,,AL3PD2_D513,AL,AL,,,,,,,,,,,
274,-197701.770000000,,139.110000000000,,,,AL3PD2_D513,PD,AL,,,,,,,,,,,
275,-441895.293000000,-5562325.00000000,837.511868000000,-0.0358761000000000,9.55575000000000e-7,-163.098576000000,AL3PD5,AL,PD,-3.69186600000000e+28,,,,,,,,,,
276,-226219.840000000,659950.000000000,577.263810000000,-0.0212235000000000,1.71083330000000e-6,-100.616900000000,AL3PR,AL,PR,,,,,,,,,,,
277,-461335.460000000,466790.000000000,680.868420000000,-0.0208325000000000,1.37990000000000e-6,-121.420400000000,AL3PT2,AL,PT,,,,,,,,,,,
278,-768941.570000000,185280.000000000,1006.33950000000,-0.0364810000000000,2.11016670000000e-6,-184.489800000000,AL3PT5,AL,PT,,,,,,,,,,,
279,-150697.239000000,,765.013961000000,,,-137.492576000000,AL3PU_6H,AL,PU,-3.69186600000000e+28,,,,,,,,,,
280,-228297.239000000,,829.013961000000,,,-137.492576000000,AL3PU_9HA,AL,PU,-3.69186600000000e+28,,,,,,,,,,
281,-161097.239000000,,773.013961000000,,,-137.492576000000,AL3PU_9HB,AL,PU,-3.69186600000000e+28,,,,,,,,,,
282,-144897.239000000,,761.013961000000,,,-137.492576000000,AL3PU_L12,AL,PU,-3.69186600000000e+28,,,,,,,,,,
283,-184067.981000000,1376270.00000000,787.585034000000,0.00224565000000000,-2.81835000000000e-7,-128.830576000000,AL3RE,AL,RE,-3.69186600000000e+28,,,,,,,,,,
284,-304748.200000000,112754.000000000,846.210800000000,-0.00812513000000000,3.52820000000000e-7,-141.073236000000,AL3RU2,AL,RU,,,,,,,,,,,
285,-207237.370000000,373345.000000000,552.149340000000,-0.0216555000000000,1.57458330000000e-6,-93.0216000000000,AL3SC,AL,SC,,,,,,,,,,,
286,-235847.250000000,1203050.00000000,697.199440000000,-0.0175990000000000,1.43078330000000e-6,-115.004400000000,AL3SM,AL,SM,,,,,,,,,,,
287,-141587.980000000,762000.000000000,621.519910000000,-0.00925650000000000,5.57100000000000e-7,-107.396100000000,AL3TA,AL,TA,,,,,,,,,,,
288,-152696.590000000,865100.000000000,761.166340000000,-0.00827200000000000,2.34983330000000e-7,-135.182300000000,AL3TA2,AL,TA,,,,,,,,,,,
289,-233205.310000000,298970.000000000,603.980310000000,-0.0294105000000000,1.93483330000000e-6,-113.996200000000,AL3TH2,AL,TH,,,,,,,,,,,
290,-184957.780000000,473100.000000000,545.704820000000,-0.0201095000000000,1.43378330000000e-6,-96.4904000000000,AL3TH_D019,AL,TH,,,,,,,,,,,
291,-161256.883000000,,858.173501000000,,,-143.904576000000,AL3U_L12,AL,U,-3.69186600000000e+28,,,,,,,,,,
292,-145480.273000000,-3631462.00000000,495.896327000000,-0.0179613310000000,1.42171900000000e-6,-92.4821794000000,AL3YB_L12,AL,YB,-3.69186600000000e+28,,,,,,,,,,
293,-231683.510000000,540250.000000000,572.601500000000,-0.0175315000000000,1.25793330000000e-6,-99.3887000000000,AL3Y_BETA,AL,Y,,,,,,,,,,,
294,-232394.510000000,540250.000000000,573.376500000000,-0.0175315000000000,1.25793330000000e-6,-99.3887000000000,AL3Y_D019,AL,Y,,,,,,,,,,,
295,-193429.550000000,239290.000000000,535.353200000000,-0.0225380000000000,1.93616670000000e-6,-91.9790000000000,AL3ZR,AL,ZR,,,,,,,,,,,
296,-272622.840000000,235715.000000000,658.631340000000,-0.0305085000000000,2.50633330000000e-6,-113.240000000000,AL3ZR2,AL,ZR,,,,,,,,,,,
297,-349410.570000000,260505.000000000,1006.14900000000,-0.0499250000000000,3.53383330000000e-6,-180.320000000000,AL3ZR5,AL,ZR,,,,,,,,,,,
298,-224453.110000000,1120050.00000000,697.448310000000,-0.0128840000000000,9.45800000000000e-7,-116.970000000000,AL3_CEND,AL,CE,,,,,,,,,,,
299,-215673.000000000,524650.000000000,552.176860000000,-0.0259340000000000,2.03350000000000e-6,-95.4421000000000,AL3_CEND,AL,ND,,,,,,,,,,,
300,-1241521.86500000,974750.000000000,9643.00372000000,0.0132604500000000,-1.03404700000000e-5,-1617.02464000000,AL45CR7,AL,CR,-5.53779900000000e+29,,,,,,,,,,
301,-4197757.98900000,-261079.000000000,10439.7676670000,-0.0401956880000000,,-1724.99584000000,AL45IR13,AL,IR,-5.53779900000000e+29,,,,,,,,,,
302,-1421437.06180000,,9670.31368824000,0.000437500000000000,-4.76000000000000e-6,-1609.96864000000,AL45V7,AL,V,-5.53779900000000e+29,,,,,,,,,,
303,-343232.058000000,8220192.00000000,1450.22493300000,0.0195047720000000,-1.05135300000000e-6,-221.275187900000,AL4BA_D13,AL,BA,-4.92248800000000e+28,,,,,,,,,,
304,-286001.520000000,2450000.00000000,1030.27302000000,-0.0115227600000000,7.00000000000000e-7,-161.709142000000,AL4C3,AL,C,,,,,,,,,,,
305,0,,,,,,AL4C3,AL,C,,,,,,,,,,,
306,-135043.860000000,2800000.00000000,949.011770000000,-0.0152693100000000,7.00000000000000e-7,-144.478096000000,AL4C3,SI,C,,,,,,,,,,,
307,0,,,,,,AL4CA_D13,AL,CA,,,,,,,,,,,
308,16143.0600000000,139250.000000000,157.480000000000,0.00189435000000000,-1.47721000000000e-6,-26.9080000000000,AL4CR,VA,CR,,,,,,,,,,,
309,-138900.794000000,139250.000000000,916.108544000000,0.00189435000000000,-1.47721000000000e-6,-153.900768000000,AL4CR,AL,CR,-4.92248800000000e+28,,,,,,,,,,
310,28225.7700000000,,,,,,AL4CR,AL,CR,,,,,,,,,,,
311,0,,,,,,AL4LI9,AL,LI,,,,,,,,,,,
312,-175332.744000000,77359.0000000000,928.870544000000,-0.00439752000000000,-5.89270000000000e-8,-150.507068000000,AL4MN,AL,FE,-4.92248800000000e+28,,,,,,,,,,
313,-10000.0000000000,,,,,,AL4MN,AL,FE,,,,,,,,,,,
314,-153233.724000000,69827.0000000000,914.795544000000,-0.00734768000000000,,-150.450968000000,AL4MN,AL,MN,-4.92248800000000e+28,,,,,,,,,,
315,-184965.250000000,1002500.00000000,795.342620000000,-0.0132620000000000,6.66133330000000e-7,-132.640800000000,AL4MO,AL,MO,,,,,,,,,,,
316,-216930.822000000,-1112465.00000000,855.606436000000,-0.00717522000000000,1.91115000000000e-7,-140.563568000000,AL4PD,AL,PD,-4.92248800000000e+28,,,,,,,,,,
317,-239575.600000000,,1012.69809700000,,,-169.240768000000,AL4PU_D1B,AL,PU,-4.92248800000000e+28,,,,,,,,,,
318,-53879.9900000000,6881350.00000000,973.337130000000,0.0112282500000000,-1.40917500000000e-6,-167.930000000000,AL4RE_HT,RE,RE,,,,,,,,,,,
319,-225668.242000000,1376270.00000000,989.257470000000,0.00224565000000000,-2.81835000000000e-7,-160.578768000000,AL4RE_HT,AL,RE,-4.92248800000000e+28,,,,,,,,,,
320,553307.000000000,,-12.6281000000000,,,,AL4RE_HT,AL,RE,,,,,,,,,,,
321,-826416.100000000,,99.4540000000000,,,,AL4RE_HT,AL,RE,,,,,,,,,,,
322,-31391.8050000000,,943.420680000000,,,-158.740960000000,AL4RE_LT,AL,AL,-6.15311000000000e+28,,,,,,,,,,
323,-53879.9900000000,6881350.00000000,973.337130000000,0.0112282500000000,-1.40917500000000e-6,-167.930000000000,AL4RE_LT,RE,RE,,,,,,,,,,,
324,-230897.142000000,1376270.00000000,993.439270000000,0.00224565000000000,-2.81835000000000e-7,-160.578768000000,AL4RE_LT,AL,RE,-4.92248800000000e+28,,,,,,,,,,
325,145625.347000000,5505080.00000000,923.318540000000,0.00898260000000000,-1.12734000000000e-6,-166.092192000000,AL4RE_LT,RE,AL,-1.23062200000000e+28,,,,,,,,,,
326,-129061.300000000,,74.6590000000000,,,,AL4RE_LT,AL,AL,,,,,,,,,,,
327,-129061.300000000,,74.6590000000000,,,,AL4RE_LT,AL,RE,,,,,,,,,,,
328,-57325.1000000000,,48.7527000000000,,,,AL4RE_LT,AL,AL,,,,,,,,,,,
329,-57325.1000000000,,48.7527000000000,,,,AL4RE_LT,RE,AL,,,,,,,,,,,
330,-380700.000000000,3240000.00000000,1233.00000000000,-0.0175175730000000,9.00000000000000e-7,-193.902723000000,AL4SIC4,AL,SI,,,C,,,,,,,,
331,-176304.190000000,877700.000000000,757.012670000000,-0.0206705000000000,1.64238330000000e-6,-128.523000000000,AL4SR,AL,SR,,,,,,,,,,,
332,-173435.244000000,,1046.85763700000,,,-175.652768000000,AL4U_D1B,AL,U,-4.92248800000000e+28,,,,,,,,,,
333,-104633.250000000,974750.000000000,768.965960000000,-0.0132835000000000,8.46733330000000e-7,-132.345000000000,AL4W,AL,W,,,,,,,,,,,
334,-436265.670000000,320820.000000000,1142.77360000000,-0.0570200000000000,4.32216670000000e-6,-202.160000000000,AL4ZR5,AL,ZR,,,,,,,,,,,
335,-4145144.61100000,,14208.9565590000,,,-2437.44777600000,AL53LA22,AL53LA22,,,,,,,,,,,,
336,-749326.261000000,32880768.0000000,3555.09423600000,0.0780190880000000,-4.20541200000000e-6,-535.870639600000,AL5BA4,AL,BA,-6.15311000000000e+28,,,,,,,,,,
337,-390871.323000000,145054.000000000,1291.80270000000,-0.00530947800000000,-3.46960000000000e-7,-208.913160000000,AL5CO2,AL,CO,-6.15311000000000e+28,,,,,,,,,,
338,-156251.885000000,139250.000000000,1105.43548000000,0.00189435000000000,-1.47721000000000e-6,-185.648960000000,AL5CR,AL,CR,-6.15311000000000e+28,,,,,,,,,,
339,-282516.405000000,154718.000000000,1240.68371000000,-0.00879504000000000,-1.17854000000000e-7,-205.769560000000,AL5FE2,AL,FE,-6.15311000000000e+28,,,,,,,,,,
340,0,,,,,,AL5FE2,AL,FE,,,,,,,,,,,
341,-72622.3650000000,139654.000000000,1203.53868000000,-0.0146953600000000,,-205.657360000000,AL5FE2,AL,MN,-6.15311000000000e+28,,,,,,,,,,
342,900.538999999999,,183.871136000000,,,-31.7481920000000,AL5FE4,AL,,-1.23062200000000e+28,,,,,,,,,,
343,6234.73000000000,77359.0000000000,124.134000000000,-0.00439752000000000,-5.89270000000000e-8,-23.5143000000000,AL5FE4,FE,,,,,,,,,,,,
344,-4440.00000000000,69600.0000000000,133.007000000000,-0.00600000000000000,,-24.5177000000000,AL5FE4,MN,,,,,,,,,,,,
345,-131649.000000000,,29.4833000000000,,,,AL5FE4,AL,,,,,,,,,,,,
346,-18619.5000000000,,,,,,AL5FE4,AL,,,,,,,,,,,,
347,0,,,,,,AL5FE4,AL,,,,,,,,,,,,
348,0,,,,,,AL5FE4,FE,,,,,,,,,,,,
349,-293723.862700000,-20083.0000000000,650.686286200000,-0.00309197600000000,,-108.514518400000,AL5IR2,AL,IR,-3.32267940000000e+28,,,,,,,,,,
350,-196062.890000000,1215500.00000000,947.401410000000,-0.0169930000000000,9.88616670000000e-7,-158.803000000000,AL5MO,AL,MO,,,,,,,,,,,
351,-115133.450000000,1188500.00000000,919.315110000000,-0.0169765000000000,1.16540000000000e-6,-158.536400000000,AL5W,AL,W,,,,,,,,,,,
352,-3204537.50000000,18674500.0000000,15492.6950000000,-0.189735000000000,-1.28468330000000e-6,-2663.87390000000,AL63MO37,AL,MO,,,,,,,,,,,
353,-3232446.40000000,19186500.0000000,16394.6840000000,-0.196725000000000,7.62283330000000e-6,-2915.32520000000,AL69TA39,AL,TA,,,,,,,,,,,
354,-197428.466000000,77359.0000000000,1294.73881600000,-0.00439752000000000,-5.89270000000000e-8,-214.003452000000,AL6MN,AL,FE,-7.38373200000000e+28,,,,,,,,,,
355,-32753.0000000000,,21.0000000000000,,,,AL6MN,AL,FE,,,,,,,,,,,
356,-200349.746000000,69827.0000000000,1315.82311600000,-0.00734768000000000,,-213.947352000000,AL6MN,AL,MN,-7.38373200000000e+28,,,,,,,,,,
357,-264964.364000000,1376270.00000000,1377.87674200000,0.00224565000000000,-2.81835000000000e-7,-224.075152000000,AL6RE_D2H,AL,RE,-7.38373200000000e+28,,,,,,,,,,
358,-251418.720000000,500929.000000000,990.045770000000,-0.0153705380000000,-5.08957400000000e-6,-169.117515600000,AL6RU,AL,RU,,,,,,,,,,,
359,-1129496.20000000,19190000.0000000,14776.9260000000,-0.251355000000000,1.48043330000000e-5,-2649.37100000000,AL77W23,AL,W,,,,,,,,,,,
360,-493122.540000000,,2754.86000000000,,,-482.443200000000,AL7SR8,AL,SR,,,,,,,,,,,
361,-360039.690000000,2053600.00000000,1823.02320000000,-0.0189445000000000,4.38266670000000e-7,-324.720000000000,AL7TA5,AL,TA,,,,,,,,,,,
362,-408996.410000000,1158050.00000000,1263.48890000000,-0.0440815000000000,3.20166670000000e-6,-218.951300000000,AL7TH2,AL,TH,,,,,,,,,,,
363,-58803.2090000000,1852100.00000000,1446.81780000000,-0.0216420000000000,9.68500000000000e-7,-265.660800000000,AL7W3,AL,W,,,,,,,,,,,
364,-638094.582000000,696250.000000000,4769.10565600000,0.00947175000000000,-7.38605000000000e-6,-801.252032000000,AL8CR5_ALPHA,AL,CR,-2.58430620000000e+29,,AL,AL,,,,,,,
365,-612394.791000000,1253250.00000000,4585.82262200000,0.0170491500000000,-1.32948900000000e-5,-781.891264000000,AL8CR5_ALPHA,AL,CR,-2.09205740000000e+29,,AL,CR,,,,,,,
366,-605969.843000000,1392500.00000000,4540.00187600000,0.0189435000000000,-1.47721000000000e-5,-777.051072000000,AL8CR5_ALPHA,AL,CR,-1.96899520000000e+29,,CR,AL,,,,,,,
367,-580270.052000000,1949500.00000000,4356.71883200000,0.0265209000000000,-2.06809400000000e-5,-757.690304000000,AL8CR5_ALPHA,AL,CR,-1.47674640000000e+29,,CR,CR,,,,,,,
368,-351144.694000000,,16.1503300000000,,,,AL8CR5_ALPHA,AL,CR,,,AL,AL,,,,,,,
369,-351144.694000000,,16.1503300000000,,,,AL8CR5_ALPHA,AL,CR,,,AL,CR,,,,,,,
370,-280915.756000000,,12.9202700000000,,,,AL8CR5_ALPHA,AL,CR,,,AL,AL,,,,,,,
371,-280915.756000000,,12.9202700000000,,,,AL8CR5_ALPHA,AL,CR,,,CR,AL,,,,,,,
372,-266211.152000000,278500.000000000,2390.48549600000,0.00378870000000000,-2.95442000000000e-6,-403.046112000000,AL8CR5_BETA,AL,AL,-1.35368420000000e+29,,CR,AL,,,,,,,
373,-378101.503000000,696250.000000000,2253.86908800000,0.00947175000000000,-7.38605000000000e-6,-388.525536000000,AL8CR5_BETA,AL,CR,-9.84497600000000e+28,,CR,AL,,,,,,,
374,-136933.009000000,557000.000000000,2328.07722400000,0.00757740000000000,-5.90884000000000e-6,-393.365728000000,AL8CR5_BETA,CR,AL,-1.10755980000000e+29,,CR,AL,,,,,,,
375,-127311.436500000,974750.000000000,2130.69621600000,0.0132604500000000,-1.03404700000000e-5,-378.845152000000,AL8CR5_BETA,CR,CR,-7.38373200000000e+28,,CR,AL,,,,,,,
376,-181214.621000000,,,,,,AL8CR5_BETA,AL,*,,,CR,AL,,,,,,,
377,-63956.7903000000,,-25.6399000000000,,,,AL8CR5_BETA,*,AL,,,CR,AL,,,,,,,
378,-788089.300400000,1052898.00000000,4025.78563200000,-0.0733659200000000,-5.89270000000000e-7,-709.954104000000,AL8MN5_D810,AL,MN,-1.47674640000000e+29,,FE,,,,,,,,
379,-457832.778000000,,,,,,AL8MN5_D810,AL,MN,,,AL,,,,,,,,
380,-11169.1580000000,,,,,,AL8MN5_D810,AL,MN,,,FE,,,,,,,,
381,-589256.062000000,279308.000000000,4727.93579200000,-0.0293907200000000,,-792.293024000000,AL8MN5_D810,AL,MN,-2.70736840000000e+29,,AL,,,,,,,,
382,-845820.652000000,977578.000000000,4179.64755200000,-0.102867520000000,,-709.393104000000,AL8MN5_D810,AL,MN,-1.47674640000000e+29,,MN,,,,,,,,
383,-546234.000000000,,387.348000000000,,,,AL8MN5_D810,AL,MN,,,AL,,,,,,,,
384,-243196.038000000,2399312.00000000,4053.91966800000,-0.0523455680000000,-4.26240000000000e-8,-685.295759600000,AL8MN5_D810,SI,MN,-1.23062200000000e+29,,AL,,,,,,,,
385,0,,,,,,AL8MN5_D810,AL,MN,,,AL,,,,,,,,
386,0,,,,,,AL8MN5_D810,AL,MN,,,MN,,,,,,,,
387,0,,,,,,AL8MN5_D810,SI,MN,,,AL,,,,,,,,
388,-516348.540000000,2146300.00000000,1791.68630000000,-0.0253760000000000,7.54466670000000e-7,-292.588700000000,AL8MO3,AL,MO,,,,,,,,,,,
389,-686400.000000000,5680000.00000000,2212.80000000000,-0.0454483200000000,3.20000000000000e-6,-344.434112000000,AL8SIC7,AL,SI,,,C,,,,,,,,
390,-307102.834800000,,2362.10768200000,0.000125000000000000,-1.36000000000000e-6,-401.030112000000,AL8V5,AL,AL,-1.35368420000000e+29,,AL,V,,,,,,,
391,-152685.617000000,,2271.32159600000,0.000250000000000000,-2.72000000000000e-6,-389.333728000000,AL8V5,AL,V,-1.10755980000000e+29,,AL,V,,,,,,,
