,T_min,T_max,T**0,T**(-1.0),T,T**2.0,T**3.0,Tlog(T),phase,S1,S2,T**4.0,T**(-9.0),S3,S4,T**(-3.0),T**(-2.0),T**7.0,S5,T**(-5.0),T**(-7.0),Tlog(1.0e-5*P)
191,1234.93000000000,3000.00000000000,-200182.260000000,,951.332020000000,,,-167.360000000000,AG5LA_C14,AG,LA,,7.05886500000000e+29,,,,,,,,,
192,298.150000000000,820.000000000000,-89681.5170000000,-62110.0000000000,695.808040000000,-0.0135651750000000,-2.16041200000000e-6,-143.136660000000,AG5SR,AG,SR,,,,,,,,,,,
193,820.000000000000,1056.60000000000,-95529.2490000000,790079.000000000,741.820240000000,-0.0122041910000000,-1.80874600000000e-6,-149.322200000000,AG5SR,AG,SR,,,,,,,,,,,
194,1056.60000000000,6000.00000000000,-114697.320000000,,999.829360000000,,,-185.812400000000,AG5SR,AG,SR,,,,,,,,,,,
195,,,0,,,,,,AG5SR,AG,SR,,,,,,,,,,,
196,298.150000000000,1234.93000000000,-799297.472000000,-372341.000000000,3664.26240300000,-0.0555081350000000,-1.23561970000000e-5,-739.236273400000,AG5TE3,AG,TE,,,,,,,,,,,
197,,,0,,,,,,AG5TE3,AG,TE,,,,,,,,,,,
198,722.660000000000,1150.00000000000,-401751.295000000,-24449390.0000000,-2456.04208700000,-0.688485900000000,9.51209730000000e-5,247.076000000000,AG5TE3,AG,TE,,,,,,,,,,,
199,1150.00000000000,1600.00000000000,-818648.231000000,,3323.12329400000,,,-618.632400000000,AG5TE3,AG,TE,,,,,,,,,,,
200,1234.93000000000,3000.00000000000,-1043755.41200000,,5898.25852400000,,,-1037.63200000000,AG5TE3,AG,TE,,4.37649630000000e+30,,,,,,,,,
201,298.150000000000,1234.93000000000,-15151.3153600000,-7867.20500000000,77.4223185150000,-0.00117283317500000,-2.61074485000000e-7,-15.6193470670000,AG655TE345,AG,TE,,,,,,,,,,,
202,,,0,,,,,,AG655TE345,AG,TE,,,,,,,,,,,
203,722.660000000000,1150.00000000000,-7268.67972500000,-443949.450000000,-44.5965536850000,-0.0125014545000000,1.72719661500000e-6,4.48638000000000,AG655TE345,AG,TE,,,,,,,,,,,
204,1150.00000000000,1600.00000000000,-14838.6504050000,,60.3409229700000,,,-11.2330620000000,AG655TE345,AG,TE,,,,,,,,,,,
205,1234.93000000000,3000.00000000000,-20316.4750600000,,124.624494620000,,,-21.9241600000000,AG655TE345,AG,TE,,9.24711315000000e+28,,,,,,,,,
206,298.150000000000,6000.00000000000,-234601.650000000,-351225.000000000,972.993663000000,-0.0347431950000000,-2.79010900000000e-6,-199.551919800000,AG7CA2,AG,CA,,,,,,,,,,,
207,,,0,,,,,,AG7CA2,AG,CA,,,,,,,,,,,
208,298.150000000000,6000.00000000000,-254402.390000000,-375247.000000000,1209.39512900000,-0.0383243650000000,-3.58728300000000e-6,-247.244582600000,AG9CA2,AG,CA,,,,,,,,,,,
209,,,0,,,,,,AG9CA2,AG,CA,,,,,,,,,,,
210,298.150000000000,6000.00000000000,-58985.3400000000,693869.000000000,351.986793000000,-0.00362198500000000,-3.98682000000000e-7,-66.7353314000000,AGBA,AG,BA,,,,,,,,,,,
211,,,0,,,,,,AGBA,AG,BA,,,,,,,,,,,
212,298.150000000000,6000.00000000000,-62011.1200000000,-145585.000000000,190.994999000000,-0.0128951350000000,-3.98587000000000e-7,-40.1601314000000,AGCA,AG,CA,,,,,,,,,,,
213,,,0,,,,,,AGCA,AG,CA,,,,,,,,,,,
214,298.150000000000,6000.00000000000,-80292.8800000000,-412733.000000000,336.583531000000,-0.0351042350000000,-3.98587000000000e-7,-72.7877310000000,AGCA3,AG,CA,,,,,,,,,,,
215,,,0,,,,,,AGCA3,AG,CA,,,,,,,,,,,
216,298.150000000000,594.220000000000,-21733.9690000000,-6966.00000000000,99.5061980000000,-0.00627390800000000,,-22.0442408000000,AGCD,AG,CD,,,,,,,,,,,
217,,,0,,,,,,AGCD,AG,CD,,,,,,,,,,,
218,1234.93000000000,3000.00000000000,-29745.7520000000,,190.266404000000,,,-33.4720000000000,AGCD,AG,CD,,1.41177300000000e+29,,,,,,,,,
219,594.220000000000,1500.00000000000,-34715.4710000000,1241290.00000000,256.812233000000,0.00883201100000000,-8.99604000000000e-7,-45.1611543000000,AGCD,AG,CD,,,,,,,,,,,
220,1500.00000000000,1600.00000000000,-23677.9890000000,,148.205480000000,,,-29.7064000000000,AGCD,AG,CD,,,,,,,,,,,
221,298.150000000000,1234.93000000000,-3809.51200000000,-12011.0000000000,118.202013000000,-0.00179058500000000,-3.98587000000000e-7,-23.8463314000000,AGCD_ETA,AG,,,,,,,,,,,,
222,,,0,,,,,,AGCD_ETA,AG,,,,,,,,,,,,
223,1234.93000000000,3000.00000000000,-11695.2520000000,,190.266404000000,,,-33.4720000000000,AGCD_ETA,AG,,,1.41177300000000e+29,,,,,,,,,
224,298.150000000000,594.220000000000,-6083.46900000000,-6966.00000000000,99.5061980000000,-0.00627390800000000,,-22.0442408000000,AGCD_ETA,CD,,,,,,,,,,,,
225,,,0,,,,,,AGCD_ETA,CD,,,,,,,,,,,,
226,594.220000000000,1500.00000000000,-19064.9710000000,1241290.00000000,256.812233000000,0.00883201100000000,-8.99604000000000e-7,-45.1611543000000,AGCD_ETA,CD,,,,,,,,,,,,
227,1500.00000000000,1600.00000000000,-8027.48900000000,,148.205480000000,,,-29.7064000000000,AGCD_ETA,CD,,,,,,,,,,,,
228,298.150000000000,6000.00000000000,-33968.2600000000,,8.04203000000000,,,,AGCD_ETA,AG,,,,,,,,,,,,
229,,,0,,,,,,AGCD_ETA,AG,,,,,,,,,,,,
230,298.150000000000,6000.00000000000,-4520.66000000000,,,,,,AGCD_ETA,AG,,,,,,,,,,,,
231,,,0,,,,,,AGCD_ETA,AG,,,,,,,,,,,,
232,298.150000000000,6000.00000000000,2000.00000000000,,,,,,AGCD_ETA,AG,,,,,,,,,,,,
233,,,0,,,,,,AGCD_ETA,AG,,,,,,,,,,,,
234,298.150000000000,1123.30000000000,-59763.2200000000,55866.6650000000,202.990270000000,-0.0126554240000000,9.56376670000000e-7,-45.7896220000000,AGCE,AG,CE,,,,,,,,,,,
235,1123.30000000000,6000.00000000000,-70110.8440000000,,347.463040000000,,,-66.8923000000000,AGCE,AG,CE,,,,,,,,,,,
236,,,0,,,,,,AGCE,AG,CE,,,,,,,,,,,
237,100.000000000000,1000.00000000000,-38971.5829300000,2005.45282500000,51.1537060000000,-0.000380841828500000,-2.93457062500000e-7,-13.1958583500000,AGDY,AG,DY,,,,,,,,,,,
238,,,0,,,,,,AGDY,AG,DY,,,,,,,,,,,
239,1234.93000000000,3000.00000000000,-42550.6260000000,,95.1332020000000,,,-16.7360000000000,AGDY,AG,DY,,7.05886500000000e+28,,,,,,,,,
240,1000.00000000000,1654.15000000000,-41869.6640000000,0.00868099370000000,107.006467000000,0.00834549005000000,-1.74851418000000e-6,-21.9141679500000,AGDY,AG,DY,,,,,,,,,,,
241,1654.15000000000,3000.00000000000,-237343.685500000,54808119.0000000,1016.07075000000,0.0289150840500000,-1.38084574000000e-6,-136.061976000000,AGDY,AG,DY,,,,,,,,,,,
242,298.150000000000,1802.00000000000,-45607.5680000000,4790.50000000000,58.3494820000000,0.000497896000000000,-4.76278500000000e-7,-14.1923372000000,AGER,AG,ER,,,,,,,,,,,
243,,,0,,,,,,AGER,AG,ER,,,,,,,,,,,
244,1234.93000000000,3000.00000000000,-48910.6260000000,,95.1332020000000,,,-16.7360000000000,AGER,AG,ER,,7.05886500000000e+28,,,,,,,,,
245,1802.00000000000,3200.00000000000,-264207.103000000,61986599.5000000,1116.55105800000,0.0329752765000000,-1.52070250000000e-6,-149.067565250000,AGER,AG,ER,,,,,,,,,,,
246,200.000000000000,1000.00000000000,-56834.5900000000,-8665.70000000000,97.1310100000000,-0.00285240521000000,-3.14674076000000e-7,-24.7214131000000,AGGD_B2,AG,GD,,,,,,,,,,,
247,,,0,,,,,,AGGD_B2,AG,GD,,,,,,,,,,,
248,1234.93000000000,3000.00000000000,-65095.2520000000,,190.266404000000,,,-33.4720000000000,AGGD_B2,AG,GD,,1.41177300000000e+29,,,,,,,,,
249,1000.00000000000,1508.15000000000,-56483.2500000000,,95.6919917000000,-0.00185225011000000,-6.61211607000000e-7,-24.6598297000000,AGGD_B2,AG,GD,,,,,,,,,,,
250,1508.15000000000,3600.00000000000,-173124.990000000,29356890.3000000,699.125536100000,0.0150644246000000,-6.39165948000000e-7,-101.800197000000,AGGD_B2,AG,GD,,,,,,,,,,,
251,298.150000000000,6000.00000000000,145.000000000000,,,,,,AGGD_B2,AG,GD,,,,,,,,,,,
252,,,0,,,,,,AGGD_B2,AG,GD,,,,,,,,,,,
253,298.150000000000,6000.00000000000,91.1600000000000,,,,,,AGGD_B2,AG,GD,,,,,,,,,,,
254,,,0,,,,,,AGGD_B2,AG,GD,,,,,,,,,,,
255,298.150000000000,429.748500000000,-14380.4563000000,-15347.0200000000,61.8665370500000,-0.00383619220000000,-1.42061507000000e-6,-14.6318620000000,AGIN2,AG,IN,,,,,,,,,,,
256,,,0,,,,,,AGIN2,AG,IN,,,,,,,,,,,
257,1234.93000000000,3000.00000000000,-14686.0331600000,,62.7879133200000,,,-11.0457600000000,AGIN2,AG,IN,,4.65885090000000e+28,,,,,,,,,
258,429.748500000000,3800.00000000000,-14417.0543800000,-141844.360000000,83.3993139600000,0.000365866900000000,-5.60589000000000e-8,-18.3956540000000,AGIN2,AG,IN,,2.36732440000000e+22,,,,,,,,,
259,298.150000000000,550.000000000000,-63557.4030000000,,120.284604000000,-0.00129516500000000,,-26.3400000000000,AGLA_B2,AG,LA,,,,,,,,,,,
260,,,0,,,,,,AGLA_B2,AG,LA,,,,,,,,,,,
261,1234.93000000000,3000.00000000000,-70684.2520000000,,190.266404000000,,,-33.4720000000000,AGLA_B2,AG,LA,,1.41177300000000e+29,,,,,,,,,
262,550.000000000000,2000.00000000000,-58970.4130000000,-399448.000000000,59.0611300000000,-0.00837170500000000,6.89320000000000e-7,-17.1659411000000,AGLA_B2,AG,LA,,,,,,,,,,,
263,2000.00000000000,4000.00000000000,-71197.8820000000,,181.390071000000,,,-34.3088000000000,AGLA_B2,AG,LA,,,,,,,,,,,
264,298.150000000000,923.000000000000,-30744.5920000000,78950.0000000000,164.481160000000,0.000485800000000000,-1.39366900000000e-6,-28.3142680000000,AGMG3,AG,MG,,,,,,,,,,,
265,,,0,,,,,,AGMG3,AG,MG,,,,,,,,,,,
266,298.150000000000,900.000000000000,-23701.4650000000,17443.5000000000,55.5511950000000,0.000278062500000000,-1.34615000000000e-6,-13.5429000000000,AGND,AG,ND,,,,,,,,,,,
267,,,0,,,,,,AGND,AG,ND,,,,,,,,,,,
268,1234.93000000000,3000.00000000000,-27047.6260000000,,95.1332020000000,,,-16.7360000000000,AGND,AG,ND,,7.05886500000000e+28,,,,,,,,,
269,900.000000000000,1128.00000000000,-22992.0415000000,,41.8313085000000,-0.00210201000000000,-9.01000000000000e-7,-11.3768000000000,AGND,AG,ND,,,,,,,,,,,
270,1128.00000000000,1799.00000000000,-132305.423000000,19405175.0000000,836.520374500000,0.0393079985000000,-3.02410350000000e-6,-119.091436650000,AGND,AG,ND,,,,,,,,,,,
271,1799.00000000000,1800.00000000000,-32371.1655000000,,138.128544000000,,,-24.3927000000000,AGND,AG,ND,,,,,,,,,,,
272,298.150000000000,929.400000000000,-1938.85600000000,-25097.0000000000,106.830098000000,-0.00385924000000000,3.79625000000000e-7,-22.7545500000000,AGSB_ORTHO,AU,AU,,,,,,,,,,,
273,,,0,,,,,,AGSB_ORTHO,AU,AU,,,,,,,,,,,
274,929.400000000000,1337.33000000000,-88586.4810000000,10637210.0000000,1021.69543000000,0.0875601500000000,-1.15187130000000e-5,-155.706744900000,AGSB_ORTHO,AU,AU,,,,,,,,,,,
275,1337.33000000000,1735.80000000000,319067.829000000,-67999832.0000000,-2016.37825400000,-0.118216828000000,8.92384400000000e-6,263.252259200000,AGSB_ORTHO,AU,AU,,,,,,,,,,,
276,1735.80000000000,3200.00000000000,-7133.78300000000,,165.272524000000,,,-30.9616000000000,AGSB_ORTHO,AU,AU,,,,,,,,,,,
277,298.150000000000,1234.93000000000,-2209.51200000000,-12011.0000000000,118.202013000000,-0.00179058500000000,-3.98587000000000e-7,-23.8463314000000,AGSB_ORTHO,AG,AG,,,,,,,,,,,
278,,,0,,,,,,AGSB_ORTHO,AG,AG,,,,,,,,,,,
279,1234.93000000000,3000.00000000000,-10095.2520000000,,190.266404000000,,,-33.4720000000000,AGSB_ORTHO,AG,AG,,1.41177300000000e+29,,,,,,,,,
280,298.150000000000,903.780000000000,-4242.85800000000,100625.000000000,156.154689000000,0.00774876800000000,-3.00341500000000e-6,-30.5130752000000,AGSB_ORTHO,SB,SB,,,,,,,,,,,
281,,,0,,,,,,AGSB_ORTHO,SB,SB,,,,,,,,,,,
282,903.780000000000,2000.00000000000,-6738.83000000000,,169.485872000000,,,-31.3800000000000,AGSB_ORTHO,SB,SB,,1.61684900000000e+27,,,,,,,,,
283,298.150000000000,1234.93000000000,-5407.13400000000,-9008.25000000000,88.6515097500000,-0.00134293875000000,-2.98940250000000e-7,-17.8847485500000,AGSB_ORTHO,AG,AU,,,,,,,,,,,
284,,,0,,,,,,AGSB_ORTHO,AG,AU,,,,,,,,,,,
285,929.400000000000,1337.33000000000,-23396.6202500000,2659302.50000000,255.423857500000,0.0218900375000000,-2.87967825000000e-6,-38.9266862250000,AGSB_ORTHO,AG,AU,,,,,,,,,,,
286,1337.33000000000,1735.80000000000,78516.9572500000,-16999958.0000000,-504.094563500000,-0.0295542070000000,2.23096100000000e-6,65.8130648000000,AGSB_ORTHO,AG,AU,,,,,,,,,,,
287,1735.80000000000,3200.00000000000,-3033.44575000000,,41.3181310000000,,,-7.74040000000000,AGSB_ORTHO,AG,AU,,,,,,,,,,,
288,1234.93000000000,3000.00000000000,-11321.4390000000,,142.699803000000,,,-25.1040000000000,AGSB_ORTHO,AG,AU,,1.05882975000000e+29,,,,,,,,,
289,298.150000000000,929.400000000000,4795.85800000000,-18822.7500000000,80.1225735000000,-0.00289443000000000,2.84718750000000e-7,-17.0659125000000,AGSB_ORTHO,AU,AG,,,,,,,,,,,
290,,,0,,,,,,AGSB_ORTHO,AU,AG,,,,,,,,,,,
291,1234.93000000000,3000.00000000000,6226.18700000000,,47.5666010000000,,,-8.36800000000000,AGSB_ORTHO,AU,AG,,3.52943250000000e+28,,,,,,,,,
292,929.400000000000,1337.33000000000,-60189.8607500000,7977907.50000000,766.271572500000,0.0656701125000000,-8.63903475000000e-6,-116.780058675000,AGSB_ORTHO,AU,AG,,,,,,,,,,,
293,1337.33000000000,1735.80000000000,245550.871750000,-50999874.0000000,-1512.28369050000,-0.0886626210000000,6.69288300000000e-6,197.439194400000,AGSB_ORTHO,AU,AG,,,,,,,,,,,
294,1735.80000000000,3200.00000000000,899.662750000000,,123.954393000000,,,-23.2212000000000,AGSB_ORTHO,AU,AG,,,,,,,,,,,
295,298.150000000000,3000.00000000000,0,,,,,,AGSB_ORTHO,AG,AG,,,,,,,,,,,
296,,,0,,,,,,AGSB_ORTHO,AG,AG,,,,,,,,,,,
297,298.150000000000,3000.00000000000,0,,,,,,AGSB_ORTHO,AU,AG,,,,,,,,,,,
298,,,0,,,,,,AGSB_ORTHO,AU,AG,,,,,,,,,,,
299,298.150000000000,3000.00000000000,0,,,,,,AGSB_ORTHO,AG,AG,,,,,,,,,,,
300,,,0,,,,,,AGSB_ORTHO,AG,AG,,,,,,,,,,,
301,298.150000000000,3000.00000000000,0,,,,,,AGSB_ORTHO,AG,AU,,,,,,,,,,,
302,,,0,,,,,,AGSB_ORTHO,AG,AU,,,,,,,,,,,
303,298.150000000000,3000.00000000000,-11750.0000000000,,9.15000000000000,,,,AGSB_ORTHO,AG,SB,,,,,,,,,,,
304,,,0,,,,,,AGSB_ORTHO,AG,SB,,,,,,,,,,,
305,298.150000000000,3000.00000000000,-48000.0000000000,,,,,,AGSB_ORTHO,AG,AG,,,,,,,,,,,
306,,,0,,,,,,AGSB_ORTHO,AG,AG,,,,,,,,,,,
307,298.150000000000,3000.00000000000,-35500.0000000000,,9.85850000000000,,,,AGSB_ORTHO,AG,AG,,,,,,,,,,,
308,,,0,,,,,,AGSB_ORTHO,AG,AG,,,,,,,,,,,
309,298.150000000000,3000.00000000000,0,,,,,,AGSB_ORTHO,AG,AU,,,,,,,,,,,
310,,,0,,,,,,AGSB_ORTHO,AG,AU,,,,,,,,,,,
311,298.150000000000,3000.00000000000,0,,,,,,AGSB_ORTHO,AU,AG,,,,,,,,,,,
312,,,0,,,,,,AGSB_ORTHO,AU,AG,,,,,,,,,,,
313,298.150000000000,3000.00000000000,0,,,,,,AGSB_ORTHO,SB,AG,,,,,,,,,,,
314,,,0,,,,,,AGSB_ORTHO,SB,AG,,,,,,,,,,,
315,298.150000000000,3000.00000000000,0,,,,,,AGSB_ORTHO,AG,AU,,,,,,,,,,,
316,,,0,,,,,,AGSB_ORTHO,AG,AU,,,,,,,,,,,
317,298.150000000000,3000.00000000000,0,,,,,,AGSB_ORTHO,AU,AG,,,,,,,,,,,
318,,,0,,,,,,AGSB_ORTHO,AU,AG,,,,,,,,,,,
319,298.150000000000,1234.93000000000,-5402.13400000000,-9008.25000000000,88.6515097500000,-0.00134293875000000,-2.98940250000000e-7,-17.8847485500000,AGSB_ORTHO,AG,BI,,,,,,,,,,,
320,,,0,,,,,,AGSB_ORTHO,AG,BI,,,,,,,,,,,
321,544.550000000000,800.000000000000,7328.34225000000,-886176.250000000,-94.9012935000000,-0.0182561250000000,3.26320825000000e-6,12.4195000000000,AGSB_ORTHO,AG,BI,,4.15772500000000e+24,,,,,,,,,
322,800.000000000000,1200.00000000000,-2766.40225000000,1293.75000000000,45.7388320000000,0.00186602500000000,-2.62617500000000e-7,-9.01025000000000,AGSB_ORTHO,AG,BI,,4.15772500000000e+24,,,,,,,,,
323,1200.00000000000,3000.00000000000,-1890.21600000000,,31.1927035000000,,,-6.79900000000000,AGSB_ORTHO,AG,BI,,4.15772500000000e+24,,,,,,,,,
324,1234.93000000000,3000.00000000000,-11316.4390000000,,142.699803000000,,,-25.1040000000000,AGSB_ORTHO,AG,BI,,1.05882975000000e+29,,,,,,,,,
325,298.150000000000,3000.00000000000,0,,,,,,AGSB_ORTHO,AG,AG,,,,,,,,,,,
326,,,0,,,,,,AGSB_ORTHO,AG,AG,,,,,,,,,,,
327,298.150000000000,3000.00000000000,-500.000000000000,,-0.850000000000000,,,,AGSB_ORTHO,AG,BI,,,,,,,,,,,
328,,,0,,,,,,AGSB_ORTHO,AG,BI,,,,,,,,,,,
329,298.150000000000,1234.93000000000,-5818.97380000000,-9008.25000000000,88.6515097500000,-0.00134293875000000,-2.98940250000000e-7,-17.8847485500000,AGSB_ORTHO,AG,SB,,,,,,,,,,,
330,,,0,,,,,,AGSB_ORTHO,AG,SB,,,,,,,,,,,
331,903.780000000000,2000.00000000000,-3346.54730000000,,42.3714680000000,,,-7.84500000000000,AGSB_ORTHO,AG,SB,,4.04212250000000e+26,,,,,,,,,
332,1234.93000000000,3000.00000000000,-11733.2788000000,,142.699803000000,,,-25.1040000000000,AGSB_ORTHO,AG,SB,,1.05882975000000e+29,,,,,,,,,
333,298.150000000000,903.780000000000,3479.69630000000,75468.7500000000,117.116016750000,0.00581157600000000,-2.25256125000000e-6,-22.8848064000000,AGSB_ORTHO,SB,AG,,,,,,,,,,,
334,,,0,,,,,,AGSB_ORTHO,SB,AG,,,,,,,,,,,
335,1234.93000000000,3000.00000000000,6638.02680000000,,47.5666010000000,,,-8.36800000000000,AGSB_ORTHO,SB,AG,,3.52943250000000e+28,,,,,,,,,
336,903.780000000000,2000.00000000000,1607.71730000000,,127.114404000000,,,-23.5350000000000,AGSB_ORTHO,SB,AG,,1.21263675000000e+27,,,,,,,,,
337,298.150000000000,3000.00000000000,-5788.53980000000,,,,,,AGSB_ORTHO,AG,AG,,,,,,,,,,,
338,,,0,,,,,,AGSB_ORTHO,AG,AG,,,,,,,,,,,
339,298.150000000000,3000.00000000000,10491.7900000000,,,,,,AGSB_ORTHO,AG,SB,,,,,,,,,,,
340,,,0,,,,,,AGSB_ORTHO,AG,SB,,,,,,,,,,,
341,298.150000000000,3000.00000000000,0,,,,,,AGSB_ORTHO,AG,AG,,,,,,,,,,,
342,,,0,,,,,,AGSB_ORTHO,AG,AG,,,,,,,,,,,
343,298.150000000000,3000.00000000000,0,,,,,,AGSB_ORTHO,SB,AG,,,,,,,,,,,
344,,,0,,,,,,AGSB_ORTHO,SB,AG,,,,,,,,,,,
345,298.150000000000,6000.00000000000,-11085.3000000000,4390.00000000000,110.014710000000,-0.00359000000000000,,-23.1800000000000,AGSB_ORTHO,AG,SN,,,,,,,,,,,
346,,,0,,,,,,AGSB_ORTHO,AG,SN,,,,,,,,,,,
347,298.150000000000,3000.00000000000,0,,,,,,AGSB_ORTHO,AG,AG,,,,,,,,,,,
348,,,0,,,,,,AGSB_ORTHO,AG,AG,,,,,,,,,,,
349,298.150000000000,903.780000000000,3067.85650000000,75468.7500000000,117.116016750000,0.00581157600000000,-2.25256125000000e-6,-22.8848064000000,AGSB_ORTHO,SB,AU,,,,,,,,,,,
350,,,0,,,,,,AGSB_ORTHO,SB,AU,,,,,,,,,,,
351,929.400000000000,1337.33000000000,-13396.6202500000,2659302.50000000,255.423857500000,0.0218900375000000,-2.87967825000000e-6,-38.9266862250000,AGSB_ORTHO,SB,AU,,,,,,,,,,,
352,1337.33000000000,1735.80000000000,88516.9572500000,-16999958.0000000,-504.094563500000,-0.0295542070000000,2.23096100000000e-6,65.8130648000000,AGSB_ORTHO,SB,AU,,,,,,,,,,,
353,1735.80000000000,3200.00000000000,6966.55425000000,,41.3181310000000,,,-7.74040000000000,AGSB_ORTHO,SB,AU,,,,,,,,,,,
354,903.780000000000,2000.00000000000,1195.87750000000,,127.114404000000,,,-23.5350000000000,AGSB_ORTHO,SB,AU,,1.21263675000000e+27,,,,,,,,,
355,298.150000000000,929.400000000000,-5204.14200000000,-18822.7500000000,80.1225735000000,-0.00289443000000000,2.84718750000000e-7,-17.0659125000000,AGSB_ORTHO,AU,SB,,,,,,,,,,,
356,,,0,,,,,,AGSB_ORTHO,AU,SB,,,,,,,,,,,
357,903.780000000000,2000.00000000000,-2934.70750000000,,42.3714680000000,,,-7.84500000000000,AGSB_ORTHO,AU,SB,,4.04212250000000e+26,,,,,,,,,
358,929.400000000000,1337.33000000000,-70189.8607500000,7977907.50000000,766.271572500000,0.0656701125000000,-8.63903475000000e-6,-116.780058675000,AGSB_ORTHO,AU,SB,,,,,,,,,,,
359,1337.33000000000,1735.80000000000,235550.871750000,-50999874.0000000,-1512.28369050000,-0.0886626210000000,6.69288300000000e-6,197.439194400000,AGSB_ORTHO,AU,SB,,,,,,,,,,,
360,1735.80000000000,3200.00000000000,-9100.33725000000,,123.954393000000,,,-23.2212000000000,AGSB_ORTHO,AU,SB,,,,,,,,,,,
361,298.150000000000,3000.00000000000,0,,,,,,AGSB_ORTHO,AU,AU,,,,,,,,,,,
362,,,0,,,,,,AGSB_ORTHO,AU,AU,,,,,,,,,,,
363,298.150000000000,3000.00000000000,0,,,,,,AGSB_ORTHO,AU,AU,,,,,,,,,,,
364,,,0,,,,,,AGSB_ORTHO,AU,AU,,,,,,,,,,,
365,298.150000000000,3000.00000000000,0,,,,,,AGSB_ORTHO,SB,AU,,,,,,,,,,,
366,,,0,,,,,,AGSB_ORTHO,SB,AU,,,,,,,,,,,
367,298.150000000000,3000.00000000000,0,,,,,,AGSB_ORTHO,AU,SB,,,,,,,,,,,
368,,,0,,,,,,AGSB_ORTHO,AU,SB,,,,,,,,,,,
369,298.150000000000,903.780000000000,-6932.14350000000,75468.7500000000,117.116016750000,0.00581157600000000,-2.25256125000000e-6,-22.8848064000000,AGSB_ORTHO,SB,SN,,,,,,,,,,,
370,,,0,,,,,,AGSB_ORTHO,SB,SN,,,,,,,,,,,
371,250.000000000000,505.078000000000,-1463.78375000000,-15490.0000000000,16.3608287500000,-0.00471755000000000,7.80291750000000e-7,-3.99025000000000,AGSB_ORTHO,SB,SN,,,,,,,,,,,
372,505.078000000000,800.000000000000,631.181000000000,-270311.000000000,1.00131725000000,-0.00420360725000000,6.55782750000000e-7,-2.06476215000000,AGSB_ORTHO,SB,SN,,-3.07675000000000e+24,,,,,,,,,
373,800.000000000000,3000.00000000000,-2064.23975000000,,34.7492200000000,,,-7.11280000000000,AGSB_ORTHO,SB,SN,,-3.07675000000000e+24,,,,,,,,,
374,903.780000000000,2000.00000000000,-8804.12250000000,,127.114404000000,,,-23.5350000000000,AGSB_ORTHO,SB,SN,,1.21263675000000e+27,,,,,,,,,
375,298.150000000000,1000.00000000000,0,,,,,,AGSB_ORTHO,SB,SB,,,,,,,,,,,
376,,,0,,,,,,AGSB_ORTHO,SB,SB,,,,,,,,,,,
377,298.150000000000,800.000000000000,-36899.1000000000,60166.0000000000,256.983000000000,0.00142833000000000,-2.04390000000000e-6,-52.0345000000000,AGSC,AG,SC,,,,,,,,,,,
378,800.000000000000,1234.93000000000,-35720.8000000000,-12011.0000000000,236.262000000000,-0.00236388000000000,-1.25793000000000e-6,-48.7595000000000,AGSC,AG,SC,,,,,,,,,,,
379,1234.93000000000,1608.00000000000,-43606.6000000000,,308.326000000000,-0.000573295000000000,-8.59345000000000e-7,-58.3852000000000,AGSC,AG,SC,,1.41177000000000e+29,,,,,,,,,
380,1608.00000000000,3000.00000000000,-59184.2000000000,,426.097000000000,,,-73.4508000000000,AGSC,AG,SC,,,,,,,,,,,
381,,,0,,,,,,AGSC,AG,SC,,,,,,,,,,,
382,298.150000000000,820.000000000000,-34341.8790000000,-14066.0000000000,227.473590000000,-0.00640283500000000,-5.66064000000000e-7,-48.6147310000000,AGSR,AG,SR,,,,,,,,,,,
383,820.000000000000,946.100000000000,-40189.6140000000,838123.000000000,273.485820000000,-0.00504185100000000,-2.14398000000000e-7,-54.8002750000000,AGSR,AG,SR,,,,,,,,,,,
384,946.100000000000,6000.00000000000,-41885.3400000000,,331.682830000000,,,-63.6192000000000,AGSR,AG,SR,,,,,,,,,,,
385,,,0,,,,,,AGSR,AG,SR,,,,,,,,,,,
386,298.150000000000,900.000000000000,-6119.84200000000,145272.000000000,267.230416000000,-0.00955595000000000,2.13432000000000e-7,-47.9866000000000,AGTI,TI,TI,,,,,,,,,,,
387,,,0,,,,,,AGTI,TI,TI,,,,,,,,,,,
388,900.000000000000,1155.00000000000,-5623.63000000000,85360.0000000000,265.976136000000,-0.00840660000000000,-1.81752000000000e-7,-47.9774000000000,AGTI,TI,TI,,,,,,,,,,,
389,1155.00000000000,1941.00000000000,11817.6740000000,-2955320.00000000,133.953076000000,-0.0162930000000000,4.05430000000000e-7,-29.8932000000000,AGTI,TI,TI,,,,,,,,,,,
390,1941.00000000000,4000.00000000000,-239053.572000000,73399610.0000000,1277.61374200000,0.0164096980000000,-6.09494000000000e-7,-174.436492200000,AGTI,TI,TI,,,,,,,,,,,
391,298.150000000000,1234.93000000000,-4419.02400000000,-24022.0000000000,236.404026000000,-0.00358117000000000,-7.97174000000000e-7,-47.6926628000000,AGTI,AG,AG,,,,,,,,,,,
392,,,0,,,,,,AGTI,AG,AG,,,,,,,,,,,
393,1234.93000000000,3000.00000000000,-20190.5040000000,,380.532808000000,,,-66.9440000000000,AGTI,AG,AG,,2.82354600000000e+29,,,,,,,,,
394,298.150000000000,900.000000000000,-12645.5210000000,72636.0000000000,133.615208000000,-0.00477797500000000,1.06716000000000e-7,-23.9933000000000,AGTI,AG,TI,,,,,,,,,,,
